"Tag Code","Mark Rear Type Name","Event Type Name","Event Site Code Value","Event Date Time Value","Event Release Date Time Value","Antenna ID","Antenna Group Configuration Value","CTH Count"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:14 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:15 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:16 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:17 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:18 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:19 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:20 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:21 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:22 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:23 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:25 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:26 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:27 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:28 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:29 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:30 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:31 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:33 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:34 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:35 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:37 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:38 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:39 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:40 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:41 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:42 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:43 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:44 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:45 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:46 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:48 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:49 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:50 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:52 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:53 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:54 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:55 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:56 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:58 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:59 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:00 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:01 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:02 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:03 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:04 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:05 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:06 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:07 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:08 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:09 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:10 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:11 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:12 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:15 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:16 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:17 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:18 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:19 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:20 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:21 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:22 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:23 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:24 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:25 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:26 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:31 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:32 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:33 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:34 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:35 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:36 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:37 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:39 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:40 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:42 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:43 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:44 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:45 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:46 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:47 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:48 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:50 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:51 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:52 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:53 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:54 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:55 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:56 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:57 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:58 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:33:59 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:34:00 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:21 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:22 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:29 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:30 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:32 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:33 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:34 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:35 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:36 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:37 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:41 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:42 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:43 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:44 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:45 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:48 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:49 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:50 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:51 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:52 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:53 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:54 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:55 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:56 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:45:57 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:02 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:03 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:04 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:07 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:08 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:09 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:10 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:11 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:12 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:13 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:14 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:15 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:16 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:17 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:18 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:19 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:20 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:21 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:22 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:23 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:24 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:25 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:28 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:29 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:30 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:31 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:32 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:33 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:34 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:35 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:36 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:37 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:38 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:46:39 PM","","01","120","1"
